QTD,ID_PLANO_CONTA,PLANO_CONTA,TOTAL_MES,ANO_MES,CODIGOSELO,IDCARTORIO,COMARCA
2,57,Sistemas de Informática - manutenção,1283.44,2025-04,L8,183,1
2,57,Sistemas de Informática - manutenção,1283.44,2025-05,L8,183,1
2,57,Sistemas de Informática - manutenção,1283.44,2025-06,L8,183,1
2,57,Sistemas de Informática - manutenção,1283.44,2025-07,L8,183,1
1,57,Sistemas de Informática - manutenção,1275.54,2025-03,J5,127,22
1,57,Sistemas de Informática - manutenção,1275.54,2025-04,J5,127,22
1,57,Sistemas de Informática - manutenção,1275.54,2025-05,J5,127,22
1,57,Sistemas de Informática - manutenção,1275.54,2025-06,J5,127,22
1,57,Sistemas de Informática - manutenção,1275.54,2025-07,J5,127,22
2,57,Sistemas de Informática - manutenção,1268.06,2025-05,B2,63,1
2,57,Sistemas de Informática - manutenção,1259.85,2024-10,E7,74,12
2,57,Sistemas de Informática - manutenção,1259.85,2024-11,E7,74,12
1,57,Sistemas de Informática - manutenção,1257.05,2024-10,B4,64,1
1,57,Sistemas de Informática - manutenção,1257.05,2024-11,B4,64,1
1,57,Sistemas de Informática - manutenção,1257.05,2024-12,B4,64,1
1,57,Sistemas de Informática - manutenção,1257.05,2025-02,B4,64,1
3,57,Sistemas de Informática - manutenção,1238.98,2025-02,C2,29,4
3,57,Sistemas de Informática - manutenção,1238.98,2025-03,C2,29,4
1,57,Sistemas de Informática - manutenção,1229.44,2024-11,B3,65,1
1,57,Sistemas de Informática - manutenção,1229.44,2024-12,B3,65,1
1,57,Sistemas de Informática - manutenção,1229.44,2025-03,B3,65,1
1,57,Sistemas de Informática - manutenção,1229.44,2025-04,B3,65,1
1,57,Sistemas de Informática - manutenção,1215,2024-10,J5,127,22
1,57,Sistemas de Informática - manutenção,1215,2024-11,J5,127,22
1,57,Sistemas de Informática - manutenção,1215,2024-12,J5,127,22
1,57,Sistemas de Informática - manutenção,1215,2025-01,J5,127,22
1,57,Sistemas de Informática - manutenção,1215,2025-02,J5,127,22
2,57,Sistemas de Informática - manutenção,1209.85,2025-04,E7,74,12
1,57,Sistemas de Informática - manutenção,1205.3,2025-09,C7,41,5
1,57,Sistemas de Informática - manutenção,1205.3,2025-10,C7,41,5
1,57,Sistemas de Informática - manutenção,1205.3,2025-11,C7,41,5
3,57,Sistemas de Informática - manutenção,1160.62,2025-03,J4,25,4
2,57,Sistemas de Informática - manutenção,1157.4,2025-11,J3,93,19
2,57,Sistemas de Informática - manutenção,1154.27,2025-08,K9,163,6
2,57,Sistemas de Informática - manutenção,1154.27,2025-09,K9,163,6
2,57,Sistemas de Informática - manutenção,1154.27,2025-10,K9,163,6
1,57,Sistemas de Informática - manutenção,1150.51,2025-10,J3,93,19
1,57,Sistemas de Informática - manutenção,1150.27,2025-11,K9,163,6
2,57,Sistemas de Informática - manutenção,1148.61,2025-01,L5,162,15
2,57,Sistemas de Informática - manutenção,1147.88,2024-12,L7,160,20
2,57,Sistemas de Informática - manutenção,1140.25,2025-04,C2,29,4
2,57,Sistemas de Informática - manutenção,1140.25,2025-05,C2,29,4
2,57,Sistemas de Informática - manutenção,1140.24,2025-08,C2,29,4
2,57,Sistemas de Informática - manutenção,1140.24,2025-09,C2,29,4
2,57,Sistemas de Informática - manutenção,1140.24,2025-10,C2,29,4
2,57,Sistemas de Informática - manutenção,1140.24,2025-11,C2,29,4
3,57,Sistemas de Informática - manutenção,1130,2024-10,D6,79,11
2,57,Sistemas de Informática - manutenção,1122.94,2025-03,B2,63,1
6,57,Sistemas de Informática - manutenção,1116.88,2025-02,A3,60,1
2,57,Sistemas de Informática - manutenção,1111.66,2025-04,A3,60,1
2,57,Sistemas de Informática - manutenção,1106.33,2024-10,K9,163,6
2,57,Sistemas de Informática - manutenção,1106.33,2024-11,K9,163,6
2,57,Sistemas de Informática - manutenção,1106.33,2024-12,K9,163,6
2,57,Sistemas de Informática - manutenção,1106.33,2025-02,K9,163,6
2,57,Sistemas de Informática - manutenção,1106.33,2025-03,K9,163,6
2,57,Sistemas de Informática - manutenção,1106.33,2025-04,K9,163,6
2,57,Sistemas de Informática - manutenção,1106.33,2025-05,K9,163,6
2,57,Sistemas de Informática - manutenção,1106.33,2025-06,K9,163,6
2,57,Sistemas de Informática - manutenção,1106.33,2025-07,K9,163,6
2,57,Sistemas de Informática - manutenção,1088.99,2024-10,C2,29,4
2,57,Sistemas de Informática - manutenção,1088.99,2024-11,C2,29,4
2,57,Sistemas de Informática - manutenção,1088.99,2024-12,C2,29,4
2,57,Sistemas de Informática - manutenção,1088.99,2025-01,C2,29,4
1,57,Sistemas de Informática - manutenção,1086.9,2025-02,L5,162,15
2,57,Sistemas de Informática - manutenção,1078.84,2024-12,H4,114,3
2,57,Sistemas de Informática - manutenção,1078.84,2025-01,H4,114,3
2,57,Sistemas de Informática - manutenção,1064.82,2024-11,A3,60,1
2,57,Sistemas de Informática - manutenção,1050,2025-08,F5,99,14
2,57,Sistemas de Informática - manutenção,1050,2025-09,F5,99,14
2,57,Sistemas de Informática - manutenção,1050,2025-10,F5,99,14
2,57,Sistemas de Informática - manutenção,1049.9,2025-05,F5,99,14
2,57,Sistemas de Informática - manutenção,1049.9,2025-06,F5,99,14
2,57,Sistemas de Informática - manutenção,1049.9,2025-07,F5,99,14
1,57,Sistemas de Informática - manutenção,1049.85,2025-03,E7,74,12
1,57,Sistemas de Informática - manutenção,1049.85,2025-05,E7,74,12
1,57,Sistemas de Informática - manutenção,1049.85,2025-06,E7,74,12
1,57,Sistemas de Informática - manutenção,1049.85,2025-07,E7,74,12
1,57,Sistemas de Informática - manutenção,1049.85,2025-08,E7,74,12
1,57,Sistemas de Informática - manutenção,1049.85,2025-09,E7,74,12
1,57,Sistemas de Informática - manutenção,1049.85,2025-10,E7,74,12
1,57,Sistemas de Informática - manutenção,1049.85,2025-11,E7,74,12
2,57,Sistemas de Informática - manutenção,1049.8,2025-02,F5,99,14
2,57,Sistemas de Informática - manutenção,1049.8,2025-03,F5,99,14
2,57,Sistemas de Informática - manutenção,1049.8,2025-04,F5,99,14
2,57,Sistemas de Informática - manutenção,1049,2024-12,F5,99,14
2,57,Sistemas de Informática - manutenção,1049,2025-01,F5,99,14
1,57,Sistemas de Informática - manutenção,1046.25,2025-11,F5,99,14
2,57,Sistemas de Informática - manutenção,1033.84,2025-09,J7,137,21
2,57,Sistemas de Informática - manutenção,1033.54,2025-04,J7,137,21
2,57,Sistemas de Informática - manutenção,1033.54,2025-05,J7,137,21
2,57,Sistemas de Informática - manutenção,1033.54,2025-06,J7,137,21
2,57,Sistemas de Informática - manutenção,1033.54,2025-07,J7,137,21
2,57,Sistemas de Informática - manutenção,1033.54,2025-08,J7,137,21
2,57,Sistemas de Informática - manutenção,1029.55,2024-10,A3,60,1
1,57,Sistemas de Informática - manutenção,1022.16,2025-08,G5,109,17
2,57,Sistemas de Informática - manutenção,1001.87,2025-08,J4,25,4
2,57,Sistemas de Informática - manutenção,1001.87,2025-09,J4,25,4
2,57,Sistemas de Informática - manutenção,1001.87,2025-10,J4,25,4
2,57,Sistemas de Informática - manutenção,1000.62,2024-10,J4,25,4
2,57,Sistemas de Informática - manutenção,1000.62,2024-11,J4,25,4
2,57,Sistemas de Informática - manutenção,1000.62,2024-12,J4,25,4
2,57,Sistemas de Informática - manutenção,1000.62,2025-06,J4,25,4
1,57,Sistemas de Informática - manutenção,1000,2024-10,H9,118,13
1,57,Sistemas de Informática - manutenção,1000,2025-04,H9,118,13
2,57,Sistemas de Informática - manutenção,996.2,2024-11,F5,99,14
3,57,Sistemas de Informática - manutenção,994.65,2025-11,L4,158,13
4,57,Sistemas de Informática - manutenção,989.36,2025-06,L4,158,13
1,57,Sistemas de Informática - manutenção,986.9,2025-01,L4,158,13
1,57,Sistemas de Informática - manutenção,981.24,2025-09,L5,162,15
1,57,Sistemas de Informática - manutenção,981.24,2025-10,L5,162,15
1,57,Sistemas de Informática - manutenção,981.24,2025-11,L5,162,15
1,57,Sistemas de Informática - manutenção,979.85,2025-01,E7,74,12
1,57,Sistemas de Informática - manutenção,978.84,2025-03,H4,114,3
3,57,Sistemas de Informática - manutenção,976.25,2025-03,D6,79,11
1,57,Sistemas de Informática - manutenção,973.68,2025-05,G5,109,17
1,57,Sistemas de Informática - manutenção,973.68,2025-06,G5,109,17
2,57,Sistemas de Informática - manutenção,943.39,2024-10,J7,137,21
2,57,Sistemas de Informática - manutenção,943.39,2024-11,J7,137,21
2,57,Sistemas de Informática - manutenção,943.39,2025-02,J7,137,21
2,57,Sistemas de Informática - manutenção,943.39,2025-03,J7,137,21
2,57,Sistemas de Informática - manutenção,935,2024-10,F5,99,14
1,57,Sistemas de Informática - manutenção,931.61,2025-03,L5,162,15
1,57,Sistemas de Informática - manutenção,931.61,2025-04,L5,162,15
1,57,Sistemas de Informática - manutenção,931.61,2025-05,L5,162,15
1,57,Sistemas de Informática - manutenção,931.61,2025-06,L5,162,15
5,57,Sistemas de Informática - manutenção,905.95,2025-01,D6,79,11
2,57,Sistemas de Informática - manutenção,904.83,2025-04,K6,152,19
4,57,Sistemas de Informática - manutenção,893.4,2024-12,D6,79,11
1,57,Sistemas de Informática - manutenção,883.49,2024-12,J7,137,21
1,57,Sistemas de Informática - manutenção,840.61,2024-10,L5,162,15
1,57,Sistemas de Informática - manutenção,840.61,2024-11,L5,162,15
1,57,Sistemas de Informática - manutenção,840.61,2024-12,L5,162,15
2,57,Sistemas de Informática - manutenção,829.65,2025-02,D6,79,11
5,57,Sistemas de Informática - manutenção,823.64,2025-11,G0,104,15
1,57,Sistemas de Informática - manutenção,785.78,2025-03,D9,82,11
1,57,Sistemas de Informática - manutenção,779.83,2025-08,J5,127,22
2,57,Sistemas de Informática - manutenção,755.89,2025-05,A3,60,1
1,57,Sistemas de Informática - manutenção,700,2025-02,J1,148,22
1,57,Sistemas de Informática - manutenção,700,2025-03,J1,148,22
1,57,Sistemas de Informática - manutenção,700,2025-04,J1,148,22
1,57,Sistemas de Informática - manutenção,700,2025-05,J1,148,22
1,57,Sistemas de Informática - manutenção,700,2025-06,J1,148,22
1,57,Sistemas de Informática - manutenção,700,2025-08,L5,162,15
1,57,Sistemas de Informática - manutenção,700,2025-09,J1,148,22
2,57,Sistemas de Informática - manutenção,660,2025-09,D6,79,11
1,57,Sistemas de Informática - manutenção,650,2024-10,J1,148,22
1,57,Sistemas de Informática - manutenção,650,2024-11,J1,148,22
1,57,Sistemas de Informática - manutenção,650,2024-12,J1,148,22
1,57,Sistemas de Informática - manutenção,650,2025-01,H1,3,18
1,57,Sistemas de Informática - manutenção,650,2025-01,J1,148,22
1,57,Sistemas de Informática - manutenção,650,2025-04,F1,92,14
1,57,Sistemas de Informática - manutenção,650,2025-05,F1,92,14
1,57,Sistemas de Informática - manutenção,650,2025-06,F1,92,14
1,57,Sistemas de Informática - manutenção,650,2025-07,F1,92,14
1,57,Sistemas de Informática - manutenção,650,2025-08,F1,92,14
1,57,Sistemas de Informática - manutenção,650,2025-09,F1,92,14
1,57,Sistemas de Informática - manutenção,650,2025-10,F1,92,14
1,57,Sistemas de Informática - manutenção,650,2025-11,F1,92,14
1,57,Sistemas de Informática - manutenção,650,2025-11,H1,3,18
2,57,Sistemas de Informática - manutenção,630,2025-08,I7,43,1
1,57,Sistemas de Informática - manutenção,620,2024-10,H3,126,22
1,57,Sistemas de Informática - manutenção,620,2024-12,H3,126,22
1,57,Sistemas de Informática - manutenção,620,2025-01,H3,126,22
1,57,Sistemas de Informática - manutenção,620,2025-02,H3,126,22
1,57,Sistemas de Informática - manutenção,620,2025-03,H3,126,22
1,57,Sistemas de Informática - manutenção,620,2025-04,H3,126,22
1,57,Sistemas de Informática - manutenção,620,2025-05,H3,126,22
1,57,Sistemas de Informática - manutenção,620,2025-06,H3,126,22
1,57,Sistemas de Informática - manutenção,620,2025-08,H3,126,22
1,57,Sistemas de Informática - manutenção,620,2025-10,H3,126,22
1,57,Sistemas de Informática - manutenção,620,2025-11,H3,126,22
1,57,Sistemas de Informática - manutenção,600,2024-10,F1,92,14
1,57,Sistemas de Informática - manutenção,600,2024-11,F1,92,14
1,57,Sistemas de Informática - manutenção,600,2024-12,F1,92,14
1,57,Sistemas de Informática - manutenção,600,2025-01,F1,92,14
1,57,Sistemas de Informática - manutenção,600,2025-05,A4,4,1
1,57,Sistemas de Informática - manutenção,600,2025-06,D6,79,11
1,57,Sistemas de Informática - manutenção,590,2025-09,H3,126,22
1,57,Sistemas de Informática - manutenção,500,2024-10,J6,83,11
1,57,Sistemas de Informática - manutenção,500,2024-11,J6,83,11
1,57,Sistemas de Informática - manutenção,500,2025-01,J6,83,11
1,57,Sistemas de Informática - manutenção,500,2025-02,J6,83,11
1,57,Sistemas de Informática - manutenção,500,2025-02,J8,139,1
1,57,Sistemas de Informática - manutenção,500,2025-03,J6,83,11
1,57,Sistemas de Informática - manutenção,500,2025-03,J8,139,1
1,57,Sistemas de Informática - manutenção,500,2025-04,J6,83,11
1,57,Sistemas de Informática - manutenção,500,2025-04,J8,139,1
1,57,Sistemas de Informática - manutenção,500,2025-05,J6,83,11
1,57,Sistemas de Informática - manutenção,500,2025-05,J8,139,1
1,57,Sistemas de Informática - manutenção,500,2025-06,J6,83,11
1,57,Sistemas de Informática - manutenção,500,2025-06,J8,139,1
1,57,Sistemas de Informática - manutenção,500,2025-07,J6,83,11
1,57,Sistemas de Informática - manutenção,500,2025-07,J8,139,1
1,57,Sistemas de Informática - manutenção,500,2025-08,J6,83,11
1,57,Sistemas de Informática - manutenção,500,2025-08,J8,139,1
1,57,Sistemas de Informática - manutenção,500,2025-09,J6,83,11
1,57,Sistemas de Informática - manutenção,500,2025-09,J8,139,1
1,57,Sistemas de Informática - manutenção,500,2025-10,J6,83,11
1,57,Sistemas de Informática - manutenção,500,2025-10,J8,139,1
1,57,Sistemas de Informática - manutenção,500,2025-11,J6,83,11
1,57,Sistemas de Informática - manutenção,500,2025-11,J8,139,1
1,57,Sistemas de Informática - manutenção,487.31,2025-06,K4,150,4
1,57,Sistemas de Informática - manutenção,486.16,2025-03,K4,150,4
2,57,Sistemas de Informática - manutenção,482.94,2025-10,I6,125,18
2,57,Sistemas de Informática - manutenção,482.48,2025-08,I6,125,18
2,57,Sistemas de Informática - manutenção,482.48,2025-09,I6,125,18
1,57,Sistemas de Informática - manutenção,403.23,2024-12,A3,60,1
2,57,Sistemas de Informática - manutenção,390,2025-08,B8,24,4
1,57,Sistemas de Informática - manutenção,336.99,2025-03,J2,138,23
1,57,Sistemas de Informática - manutenção,300,2025-06,B8,24,4
2,57,Sistemas de Informática - manutenção,300,2025-07,D6,79,11
2,57,Sistemas de Informática - manutenção,300,2025-10,B1,62,1
1,57,Sistemas de Informática - manutenção,300,2025-11,I7,43,1
1,57,Sistemas de Informática - manutenção,250,2025-09,B1,62,1
2,57,Sistemas de Informática - manutenção,226.09,2025-02,M0,190,2
1,57,Sistemas de Informática - manutenção,157.55,2025-07,J2,138,23
1,57,Sistemas de Informática - manutenção,149.15,2025-07,I6,125,18
1,57,Sistemas de Informática - manutenção,148.4,2025-04,I6,125,18
1,57,Sistemas de Informática - manutenção,148.4,2025-05,I6,125,18
1,57,Sistemas de Informática - manutenção,148.4,2025-06,I6,125,18
1,57,Sistemas de Informática - manutenção,147.9,2025-01,I6,125,18
1,57,Sistemas de Informática - manutenção,147.9,2025-02,I6,125,18
1,57,Sistemas de Informática - manutenção,147.9,2025-03,I6,125,18
1,57,Sistemas de Informática - manutenção,147.7,2024-10,I6,125,18
1,57,Sistemas de Informática - manutenção,147.7,2024-11,I6,125,18
1,57,Sistemas de Informática - manutenção,147.7,2024-12,I6,125,18
1,57,Sistemas de Informática - manutenção,133.14,2025-05,L6,159,23
1,57,Sistemas de Informática - manutenção,133.14,2025-06,L6,159,23
1,57,Sistemas de Informática - manutenção,100,2024-10,H4,114,3
1,57,Sistemas de Informática - manutenção,100,2024-11,H4,114,3
1,57,Sistemas de Informática - manutenção,100,2025-05,D6,79,11
1,57,Sistemas de Informática - manutenção,90,2025-02,J4,25,4
1,57,Sistemas de Informática - manutenção,68,2025-11,G5,109,17
1,57,Sistemas de Informática - manutenção,60,2025-10,D6,79,11
1,57,Sistemas de Informática - manutenção,51.48,2024-10,G5,109,17
1,57,Sistemas de Informática - manutenção,50,2025-03,M0,190,2
19,58,Telefone,2413.22,2025-09,A1,6,1
1,58,Telefone,2401.59,2025-06,A0,1,1
1,58,Telefone,2396.39,2025-04,A0,1,1
1,58,Telefone,2394.64,2025-05,A0,1,1
1,58,Telefone,2394.39,2025-07,A0,1,1
1,58,Telefone,2390.46,2025-08,A0,1,1
1,58,Telefone,2356.07,2025-03,A0,1,1
1,58,Telefone,2278.56,2025-02,A0,1,1
1,58,Telefone,2231.43,2025-10,A0,1,1
1,58,Telefone,2222.86,2024-10,A0,1,1
2,58,Telefone,2222.29,2024-12,A0,1,1
1,58,Telefone,2170.47,2025-01,A0,1,1
1,58,Telefone,2165.34,2025-09,A0,1,1
12,58,Telefone,1939.22,2025-04,A1,6,1
11,58,Telefone,1819.1,2025-02,A1,6,1
10,58,Telefone,1792.33,2025-01,A1,6,1
11,58,Telefone,1763.39,2025-05,A1,6,1
11,58,Telefone,1728.45,2025-06,A1,6,1
10,58,Telefone,1658.24,2024-11,A1,6,1
12,58,Telefone,1632.71,2025-07,A1,6,1
10,58,Telefone,1610.37,2024-10,A1,6,1
9,58,Telefone,1538.46,2025-08,A1,6,1
9,58,Telefone,1507.64,2025-03,A1,6,1
3,58,Telefone,1476.48,2025-01,A7,57,17
9,58,Telefone,1460.24,2025-11,A1,6,1
3,58,Telefone,1384.93,2025-02,A7,57,17
3,58,Telefone,1349.21,2025-02,L0,155,5
7,58,Telefone,1320.3,2025-01,G7,78,19
2,58,Telefone,1286.14,2025-10,B9,115,21
4,58,Telefone,1156.47,2024-11,A7,57,17
4,58,Telefone,1148.17,2024-12,A7,57,17
3,58,Telefone,1115.98,2024-11,A3,60,1
10,58,Telefone,1087.42,2024-12,A1,6,1
4,58,Telefone,1080.05,2024-10,A7,57,17
4,58,Telefone,1020.3,2025-03,A7,57,17
4,58,Telefone,998.75,2025-09,G7,78,19
4,58,Telefone,998.75,2025-10,G7,78,19
4,58,Telefone,998.75,2025-11,G7,78,19
4,58,Telefone,990.68,2025-08,G7,78,19
4,58,Telefone,984.41,2025-11,C4,32,5
4,58,Telefone,920.04,2024-11,G7,78,19
4,58,Telefone,911.19,2024-10,G7,78,19
4,58,Telefone,910.03,2025-02,G7,78,19
4,58,Telefone,908.62,2025-04,G7,78,19
4,58,Telefone,908.62,2025-05,G7,78,19
4,58,Telefone,908.62,2025-06,G7,78,19
4,58,Telefone,908.11,2025-07,G7,78,19
4,58,Telefone,898.62,2025-03,G7,78,19
1,58,Telefone,888.48,2025-11,A7,57,17
1,58,Telefone,880.11,2025-10,A7,57,17
